id,artist_id,latitude,longitude,location,name,release,title,duration,tempo,year,hotttnesss,similar_artists_count,artist_terms_count,end_of_fade_in,start_of_fade_out,loudness,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss
6466,ARWADDH1187B98FDBB,34.05349,-118.24532,Los Angeles. California,Home Town Hero,Home Town Hero,Twelve Ounce (Album Version),206.88934,161.991,2002,0.253834736,100,31,0,200.812,-3.798,8,0.807,1,0.702,4,0,0,0.501368343,0.355449048,0.253834736
6467,ARM8EYV1187B9B144D,51.50632,-0.12714,London / New York,Misty Roses,Monster Zero,Innsmouth Jewelry,290.7424,105.046,0,0.193711018,100,21,0,272.591,-11.487,8,0.439,1,0.48,4,1,0,0.456059155,0.331636878,0.193711018
6468,AR051KA1187B98B2FF,0,0,,Wilks,Tears,People with honour,274.05016,89.99,0,0,100,11,0,260.539,-8.908,1,0,1,0,4,0.833,0,0.351182454,0.080166939,0
6469,ARVQV7Q1187FB59C5D,0,0,,Little Angels,Little Of The Past,The First Cut Is The Deepest,229.01506,85.163,1999,0,100,19,0,209.81,-6.489,0,0.54,1,0.495,4,0,0,0.46379039,0.412298371,0
6470,ARJDMBO1187B9AD118,0,0,,Johnny Osbourne,The Crowning Of Prince Jammy,Mr. Marshall,226.69016,128.532,0,0.327736683,100,39,0.578,213.061,-9.237,1,0.995,1,0.608,4,0.043,0,0.618765785,0.409134869,0.327736683
6471,ARI648V1187B9B5379,0,0,,Michael Stanley Band,You Break It...You Bought It!,Where Have All The Clowns Gone,257.61914,167.336,1975,0,100,24,0.31,257.619,-15.089,5,1,1,0.757,4,0,0,0.44276965,0.294986617,0
6472,ARPNJUD122BCFCB9B4,0,0,AUSTRALIA,Dark Shadows,House Of Dark Shadows and Night Of Dark Shadows,Love Theme From Night Of Dark Shadows (unused Version),116.6624,130.557,0,0,100,2,0.271,104.316,-27.942,7,0.671,1,0.54,1,0.336,0,0.526356118,0.242514849,0
6473,ARPKK761187FB4D53C,40.10216,-85.67869,Anderson. IN,The Ataris,Live At The Metro,so long_ astoria,199.26159,199.028,2004,0,100,14,0,199.262,-3.254,2,0.509,1,0.592,4,0,0,0.82785377,0.517328584,0
6474,ARXWAQQ1187B9AE954,0,0,Newark. NJ,Redman,Red Gone Wild,Suicide,209.84118,98.401,2007,0.599875581,100,12,0,203.726,-12.466,1,0.756,0,0.564,4,0.669,0,0.743129776,0.493566843,0.599875581
6475,ARE8GLF1187FB52532,0,0,,Red Hot Chili Peppers,Blood Sugar Sex Magik,The Greeting Song (Album Version),193.43628,134.221,1991,0.7015192,100,24,0,193.436,-9.959,9,0.573,1,0.489,4,0,0,0.833967972,0.576903816,0.7015192
6476,AR9AWNF1187B9AB0B4,0,0,Seattle. Washington USA,Kenny G Featuring Brian McKnight,At Last...The Duets Album,Careless Whisper,232.25424,149.979,0,0.559472776,100,48,0.311,219.928,-7.098,10,0,1,0.131,4,0.771,0,0.751629597,0.550212562,0.559472776
6477,ARXOTQH1187FB57084,0,0,Fairfax. California,Chris Brown,Graffiti,Famous Girl,219.21914,105.98,0,0.652619551,100,33,0,216.352,-4.963,5,0.33,0,0.452,4,0.824,0,0.892688611,0.830356766,0.652619551
6478,ARKQADX1269FCD155B,0,0,,Rocky Whatule,Comedy Ping-Pong,Retarded Army,197.642,97.875,0,0,100,6,0,197.642,-8.412,5,0.524,1,0.599,4,0.678,0,0.13818761,0.050187639,0
6479,ARKF8XU1187B9A990A,0,0,,Don Davis,Matrix Revolutions: The Motion Picture Soundtrack,Trinity Definitely (Album Version),255.32036,138.494,0,0,100,37,2.85,244.123,-27.24,10,0.431,0,0.471,3,0.279,0,0.333891379,0.425364038,0
6480,ARDOZIV11F4C83DD59,0,0,,Maria Forde,Dark Island,To Your Door,175.5424,94.753,0,0,100,16,0.467,168.687,-10.775,4,0.486,1,0.638,4,0.96,0,0.365307971,0.257213089,0
6481,ARXNDB61187B9B2208,0,0,,Ken Chu,Meteor Rain,Ai Bu Hui Yi Zhi Deng Ni,224.78322,110.078,0,0,100,13,0,215.545,-6.806,6,0.896,1,0.615,4,1,0,0.352014441,0,0
6482,ARGQANQ11F50C4769E,37.87869,-121.94345,San Francisco Bay Area,Y&T,Contagious,Contagious,201.74322,123.788,1987,0.666532379,100,21,0.478,197.004,-12.083,3,0.483,0,0.455,4,0.521,0,0.597794859,0.418895804,0.666532379
6483,AR0QT3O1187FB56860,53.34376,-6.24953,Dublin. Ireland,Ronnie Drew,The Best Of,Seven Drunken Nights,195.00363,117.141,0,0.338326641,100,13,1.031,188.912,-10.652,9,0.954,1,0.746,4,0.162,0,0.522714075,0.385866624,0.338326641
6484,ARSWORN1187B991A7B,0,0,,The Honeydogs,Everything_ I Bet You,Kandiyohi,221.07383,117.003,0,0,100,14,0.369,206.396,-6.654,11,0.63,1,0.509,4,1,0,0.463009513,0,0
6485,ARMP9P61187B9B04B3,0,0,,Marco Rima,No Limits,Der Kleine Idiot,362.9971,187.511,0,0,100,3,0,353.959,-8.036,9,0.645,1,0.662,4,0.796,0,0.333274132,0.322204648,0
6486,AR9OMFE1187FB3BB54,0,0,Mt. Vernon. NY,Pete Rock & C.L. Smooth,Mecca And The Soul Brother,They Reminisce Over You (Single Version),286.69342,101.779,1992,0.932274163,100,43,2.415,259.373,-10.235,1,0.69,0,0.44,4,0.978,0,0.489566709,0.414399562,0.932274163
6487,AR4L5ZC1187FB450A4,0,0,,Bescenta,The Texas Ranger Project,Why,231.91465,76.014,0,0,100,11,3.286,222.981,-6.479,1,0.668,1,0.515,1,0.746,0,0.458021193,0.328977134,0
6488,AR0QL3J1187FB3748E,0,0,,Clara Nunes,Bis - Clara Nunes,Nação,213.49832,91.806,1982,0,100,40,0.387,198.055,-12.82,6,0.448,1,0.431,7,0.593,0,0.588140722,0.366741233,0
6489,ARF6ZTO1187FB3684F,0,0,LONG BEACH. California,Story Of The Year,In The Wake Of Determination,Meathead (Album Version) (Non-PA),145.3971,209.695,2005,0.624180159,100,13,0.115,140.614,-4.219,10,0.059,1,0.415,4,0.493,0,0.806762596,0.580095045,0.624180159
6490,AROI2SN1187B98E9FD,34.05464,-117.75002,Pomona. CA,Kokane,Back 2 Tha Clap,Straight Coats,208.03873,94.854,0,0.212045405,100,29,0.09,203.831,-8.796,0,0.282,0,0.151,4,1,0,0.497221576,0.373821881,0.212045405
6491,ARGBG2T1187B9B1670,0,0,,Massive Töne,Überfall,Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle,310.25587,92.872,0,0.304169503,100,46,2.815,304.089,-8.096,8,0.19,0,0.211,4,1,0,0.583841122,0.371878155,0.304169503
6492,ARPPURC1187B990FB7,0,0,,Bert Kaempfert And His Orchestra,The World We Knew,Talk,132.5971,88.47,0,0,100,16,2.543,129.364,-11.554,10,0.407,1,0.56,4,1,0,0.386291901,0.334793296,0
6493,ARB336A1187B9A4583,42.25147,-83.18186,Lincoln Park. MI,MC5,Purity Accuracy,It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),351.60771,125.848,0,0,100,42,0.334,345.165,-18.044,8,0.416,0,0.572,3,0.87,0,0.654860822,0.45146606,0
6494,ARV1RMI1187FB48F94,0,0,,Arkona,Vo Slavu Velikim,Skvoz' Tuman Vekov,310.33424,150.068,0,0.623622454,100,44,0,305.087,-6.635,2,0.07,0,0.201,4,0.312,0,0.646322062,0.460853145,0.623622454
6495,ARFN3YG1187B9AD9F1,56.87546,24.6075,Latvia,Skyforger,Kurbads,In the Underworld,252.81261,100.138,2010,0.535106025,100,46,0,250.404,-4.194,7,0.722,1,0.494,4,0.37,0,0.596467745,0.377397659,0.535106025
6496,AR5J8XN1187B9B712E,0,0,,Extreme,The Best Of Extreme (An Accidental Collication Of Atoms),Stop The World,364.38159,87.337,0,0.665930147,100,44,5.904,355.619,-7.759,8,0.388,1,0.328,4,0.367,0,0.717991695,0.497711444,0.665930147
6497,ARHXWB01187B9A205C,0,0,,Gloria Lasso,"Vintage Pop Nº 47 - EPs Collectors ""Lisboa Antiga",Dos Arbolitos (Ranchera),147.82649,109.54,0,0,100,15,0,145.026,-9.165,3,0.433,1,0.859,4,0.364,0,0.381232612,0.301570182,0
6498,ARKEBNJ126E2B3BF7E,0,0,,Théophil,Des vies,Madame Irma,305.3971,109.373,0,0,100,1,0.194,296.954,-10.516,4,0.178,0,0.242,5,0.346,0,0.027457373,0,0
6499,ARLR9U31187B9A71AD,42.32807,-83.7336,Ann Arbor. MI,The Stooges,1970: The Complete Fun House Sessions,Down On The Street (False Start Take 2),211.35628,126.641,0,0,100,10,0,207.946,-6.969,11,0.492,0,0.493,4,0.509,0,0.732603394,0.497050959,0
6500,ARFFR931187B98F51F,0,0,,Mother Superior,Grande,Get that Girl (Remix),169.63873,145.48,2008,0.265861049,100,26,0,162.122,-7.344,1,0.068,0,0.219,4,0.39,0,0.552635096,0.324277249,0.265861049
6501,ARH8VT91187FB49CA2,45.7594,4.82897,Lyon. FR,The Exciters,Reaching For The Best,Reaching For The Best,194.53342,137.237,1994,0.676281395,100,43,0.359,188.093,-8.031,5,0.328,1,0.091,4,0,0,0.546648694,0.382934593,0.676281395
6502,AR78WG01187B98E404,19.45565,-70.70719,Santiago de los Caballeros. Domin,Johnny Pacheco,Early Rythms,Mi Musica Es Para Ti,183.03955,117.125,0,0.582918458,100,31,4.928,175.404,-12.068,0,0.528,0,0.447,4,0.524,0,0.542232717,0.341544413,0.582918458
6503,ARS7WBX1187B98CA38,32.58507,-89.87374,Mississippi,Buffalo Nickel Band,I've Got The World On A String,Palm Springs Jump,200.25424,163.759,0,0.19065616,100,16,0,193.747,-18.095,7,0.638,1,0.526,4,0.623,0,0.43372129,0.259462709,0.19065616
6504,ARBAW9R1187B98FB6B,51.50632,-0.12714,London,Natasha Bedingfield,These Words (I Love You_ I Love You),These Words,377.25995,97.325,2004,0,100,17,6.281,336.086,-7.331,8,0.047,1,0.353,4,0.55,0,0.900967634,0.769674279,0
6505,ARLSF8H1187B9A76B0,0,0,Oslo. Norway,Dimmu Borgir,Puritanical Euphoric Misanthropia,Sympozium,313.88689,186.848,2001,0,100,20,0.38,307.542,-2.307,1,0.684,1,0.53,4,0,0,0.826075467,0.599602643,0
6506,AR3DCWS1187B9A4416,41.88415,-87.63241,CHICAGO. US,Cartel,Tha Throwback,Fool,177.3971,154.076,0,0,100,12,0,169.633,-6.043,8,0.04,1,0.393,4,1,0,0.757801082,0.43425005,0
6507,ARSO8M21187B99C7EE,0,0,,Atomship,The Crash Of '47,Whitfield,296.04526,136.129,2004,0.666303015,100,29,0,287.626,-5.233,0,0.417,1,0.453,4,0.208,0,0.589942099,0.360375719,0.666303015
6508,AR1WC0X1187B991056,37.77916,-122.42005,San Francisco. CA,Jefferson Starship,Modern Times,Stairway To Cleveland,240.3522,189.735,1981,0.327736683,100,40,0.305,226.377,-6.681,9,0.819,1,0.659,4,0.573,0,0.62812134,0.418946871,0.327736683
6509,AR0AVIB1187FB37D01,0,0,Englewood. NJ,Regina Belle,Love Songs,Quiet Time,307.22567,92.643,1993,0,100,33,4.301,289.489,-9.174,7,0.55,0,0.641,4,0.95,0,0.566024302,0.384601686,0
6510,AR7ZWJK1187FB55EC2,0,0,,Disembowelment,Transcendence into the peripheral,Your Prophetic Throne Of Ivory,460.56444,79.952,1993,0.576300659,100,33,0,449.591,-10.351,3,0.622,1,0.555,7,0.452,0,0.570208282,0.353566815,0.576300659
6511,ARJS05S1187FB58F3A,0,0,LOS ANGELES. California,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,Ripped Pants,76.82567,122.887,2005,0.615614234,100,34,0.2,70.798,-8.892,9,0.673,0,0.542,4,0.973,0,0.622999463,0.458935571,0.615614234
6512,ARPAH7U1187B9A308F,0,0,,Fred Locks,Never Give Up,Don't Wait For Me,243.43465,161.895,0,0,100,15,0.136,229.193,-7.902,7,0.131,1,0.487,4,0.691,0,0.452697587,0.292906769,0
6513,ARG1FA61187B994921,41.0981,-80.65079,Youngstown. OH,Bobby Marchan,The First Take Is The Deepest - Previously Unissued Alternate Versions From The Vaults Of Ace MS.,It Hurts Me To My Heart,156.23791,79.531,0,0,100,26,0.136,151.766,-10.26,5,0.704,1,0.573,1,0,0,0.449798792,0.324885095,0
6514,AR71WYS1187FB5170D,0,0,,Kelly Sweet,We Are One Remixes,We Are One,504.92036,135.015,2007,0.253999077,100,37,0.217,504.92,-7.321,1,0,0,0.304,4,0.619,0,0.606146076,0.438942655,0.253999077
6515,ARMCYCP11F4C83ED97,0,0,,Kuijken Kwartet,Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal,Introitus: Requiem: Agnus Dei,184.86812,64.905,0,0.323112121,100,3,1.052,179.798,-27.564,0,0.439,1,0.602,1,1,0,0.191373661,0.257949737,0.323112121
6516,ARZL6CE1187FB3F264,27.9758,-81.54106,Fort Meyers. FL,Mindy McCready,Super Hits,Guys Do It All The Time,192.62649,165.763,1996,0.729612115,100,21,0.316,179.322,-6.782,0,0.153,1,0.506,4,0.141,0,0.679292184,0.431882756,0.729612115
6517,AR2O3B51187B98CD94,35.2225,-80.83754,Charlotte. NC,Cece Winans,Purified Sampler,Mamma's Kitchen,103.65342,85.199,0,0.419674279,100,27,0.31,96.52,-11.914,7,0.5,1,0.689,4,0.509,0,0.637772159,0.540832552,0.419674279
6518,ARLCQZN1187B9AF634,0,0,,Patti Smith Group,Original Album Classics,Wave,284.21179,76.814,1979,0,100,39,6.502,268.579,-20.058,9,0.001,1,0.208,3,0.682,0,0.666787431,0.43759098,0
6519,AR0JPOG1187FB37383,0,0,Japan,Lyrics Born,Callin' Out Remix 12,Do That There (Album Instrumental),209.73669,104.492,0,0,100,14,0.891,194.038,-9.097,1,0.533,1,0.404,3,0,0,0.577158124,0.512197243,0
6520,ARGNGRI11E2835D567,0,0,,Tam Tam Go!,The Platinum Collection,Better Ways,223.97342,118.041,1990,0,100,16,0,214.175,-8.22,4,0.5,0,0.479,5,0.843,0,0.515044056,0.316692162,0
6521,ARRYZAA11F4C83B663,0,0,,Maddox Brothers and Rose,I'm Gonna Lasso Santa Claus,Jingle Bells,145.162,99.6,0,0.408110884,100,33,0.223,139.639,-12.177,2,0.931,1,0.81,4,0.184,0,0.292031386,0,0.408110884
6522,ARE13NK1187FB4CF92,51.50632,-0.12714,London. England,Alternative TV,Strange Kicks,Dub In Bed,180.63628,136.69,1981,0,100,23,0.198,174.539,-16.701,11,0.379,0,0.499,4,0.177,0,0.539111561,0.349139602,0
6523,ARRM70G1187B9A7F64,0,0,Hudsonville. MS,Junior Kimbrough,Meet Me in the City,All Night Long,355.68281,168.814,1999,0,100,37,0.316,355.683,-10.871,0,0.027,1,0.312,4,0.752,0,0.683455701,0.42712297,0
6524,AR1CD5Z1187B98F2C2,38.91391,-94.37517,Lee's Summit. MO,Pat Metheny,Day Trip/Tokyo Day Trip,Traveling Fast,711.70567,108.407,2008,0.386790177,100,24,0.125,698.009,-13.186,7,0.61,1,0.515,3,0.705,0,0.725974866,0.463979514,0.386790177
6525,ARWGIOC1187FB4CBEF,37.16793,-95.84502,United States,Jim Chappell,Laughter At Dawn,First Kiss,241.8673,88.479,0,0.473346541,100,30,0.485,221.362,-25.266,9,0.355,1,0.626,3,0.735,0,0.520204911,0.361509802,0.473346541
6526,ARJSPFM1241B9CD859,0,0,Middle Village NY,Big Jay Oakerson,An American Storyteller,It's All In How You Look At It,172.5122,122.757,2009,0,100,2,0,167.787,-8.33,8,0.434,1,0.552,1,0,0,0.233787991,0.265753663,0
6527,AR3SEQM1187B98E9E8,39.6425,-77.71758,Hagerstown. MD,Kix,Kix,Contrary Mary  (LP Version),191.13751,162.944,0,0.239629098,100,31,0.189,178.358,-3.649,1,0,1,0.112,4,0.452,0,0.233440456,0.42356389,0.239629098
6528,ARQXAUH1187B9BA010,33.90698,-88.95535,Chickasaw County. MS,Bobbie Gentry,Patchwork,Miss Clara/Azusa Sue,261.09342,141.052,0,0.251902189,100,49,0.172,255.803,-11.81,7,0.396,1,0.502,4,0,0,0.582460567,0.38479891,0.251902189
6529,AR219DK1187FB4CEFC,0,0,,ATB,Believe In Me,Believe In Me (Clubb Mix),479.76444,129.993,2005,0.576002203,100,11,0,471.899,-5.84,11,0.615,0,0.595,4,0,0,0.790696466,0.508177085,0.576002203
6530,ARW1DZQ1187B9A18E0,0,0,,Vusi Mahlasela,Miyela Africa,Miyela Afrika,297.56036,77.39,0,0,100,34,0.229,294.83,-6.642,0,0.846,1,0.696,3,1,0,0.59419662,0.375914688,0
6531,ARNLO5S1187B9B80CC,0,0,Pasadena. CA,Van Halen,The Best Of Both Worlds,Eruption (Remastered Album Version),101.45914,96.714,0,0.524822258,100,22,0,101.459,-8.027,3,0.42,1,0.376,5,0.544,0,0.744641246,0.579988982,0.524822258
6532,ARQ0BZY1187B99F093,0,0,Columbus. OH,Everyday Sunday,Anthems For The Imperfect,Comfort Zone,160.46975,194.107,2004,0.355285536,100,30,0.183,149.687,-4.948,1,0.277,1,0.475,4,0.037,0,0.632856419,0.428980521,0.355285536
6533,AR9YV621187B99373E,0,0,,Marco Beltrami,Live Free Or Die Hard,Dead Hackers,91.37587,119.729,2007,0.405115722,100,36,4.383,91.376,-20.823,11,0.632,1,0.473,4,0,0,0.594832624,0.378649979,0.405115722
6534,AROBI4X1187B99550D,35.67484,-90.09876,Keiser. AR,Ed Bruce,Ed Bruce (A.K.A Edwin Bruce) Selected Hits,Ruby Don't Take Your Love To Town,165.25016,103.431,0,0,100,37,0.146,161.704,-24.457,9,0.808,1,0.537,1,0,0,0.496254148,0.351877114,0
6535,ARZYFWI11F4C84225B,0,0,,Mt. Wilson Repeater,Mt. Wilson Repeater,The Conversation,299.88526,99.87,0,0,100,14,0.228,287.121,-12.345,7,0.061,1,0.537,4,0.807,0,0.405304225,0.269296096,0
6536,ARYBGMF1187FB4D82C,0,0,Los Angeles. CA,Berlin,Metro: Greatest Hits,Now It's My Turn (Aqualite Mix),231.18322,131.989,2004,0.215080319,100,14,0.328,225.669,-9.424,11,0.082,1,0.393,4,0,0,0.651772659,0.524477184,0.215080319
6537,ARI6CSW1187B9AF09A,0,0,Mengladbach. Germany,Eko Fresh feat. G-Style,Ich bin jung und brauche das Geld,Ich bin jung und brauche das Geld,266.57914,93.203,2003,0.270775999,100,33,0.507,257.701,-7.993,6,0.211,1,0.341,4,0.965,0,0.689494765,0.35590563,0.270775999
6538,ARWG0541187FB364EC,0,0,,Las Ketchup,Hijas Del Tomate,Tengo Un Novio Tántriko,195.73506,90.545,2002,0.541960901,100,33,2.995,191.64,-4.939,1,0.741,0,0.755,4,0.548,0,0.593226735,0.363563852,0.541960901
6539,ARUJZFJ1187B9B135F,0,0,Timmins. Ontario. Canada,Shania Twain,The Complete Limelight Session,Two Hearts One Love,223.00689,113.846,1999,0.457447167,100,25,0.326,215.197,-3.807,9,0.659,1,0.726,4,0.791,0,0.870033797,0.54632612,0.457447167
6540,AR9JLBU1187B9AAEC4,-33.96243,25.62326,Port Elizabeth. South Africa,Danny Williams,The Gentle Touch,The Rainbow Bridge,249.93914,143.869,0,0.2391456,100,33,0.174,242.19,-15.506,3,0.641,1,0.498,4,0.255,0,0.511663445,0.409778998,0.2391456
6541,ARJB8BM1187FB5CBEC,0,0,,Intex Systems,Research & Development,Vapour Fragments,131.13424,45.514,2006,0,100,19,0,124.976,-14.302,11,0.175,1,0.591,1,0,0,0.427823238,0,0
6542,ARSDFYB11F50C4F736,34.05349,-118.24532,California - LA,Cutting Edge,Alle Tre [2 Cd],Slangen I Paradis,336.77016,145.077,0,0,100,22,0.357,333.137,-10.367,5,0.286,1,0.306,4,0,0,0.445772748,0.346419947,0
6543,ARYDFJA1241B9CBFF2,0,0,,Jacques Douai,Heritage - Récital n°3 & 4 - BAM (1956-1957),M'En Vas A La Fontaine,107.41506,241.242,0,0,100,1,0,102.307,-20.243,1,0.843,1,0.666,1,0,0,0.313851152,0.14519083,0
6544,ARW70HR1187B9A358C,0,0,Merida. Mexico,Aleks Syntek,Sexo_ Pudor Y Lagrimas: Remixes,Sexo_ Pudor Y Lágrimas (Drum & Bass Mix),350.11873,147.941,0,0.597597786,100,35,0.067,340.968,-7.973,10,0,0,0.163,4,0.771,0,0.659251521,0.399431544,0.597597786
6545,ARN1J741187B99EFB9,38.8962,-121.07887,Auburn. CA,Cross Country,Cross Country,A Fall Song,168.77669,129.169,2009,0.212045405,100,10,8.104,158.61,-11.724,9,0.781,1,0.521,4,0.74,0,0.375195664,0.355707867,0.212045405
6546,ARVXU2X1187B9AE6D8,0,0,New York. NY,Evanescence,Anywhere But Home (Live),Missing (Live in Europe),255.13751,87.522,0,0.732895806,100,24,0.34,250.712,-8.061,2,0.61,0,0.577,4,1,0,0.920959645,0.752794435,0.732895806
6547,ARHT0B11187B993CB3,30.22032,-92.01705,Lafayette. LA,Eddy Raven,20 Favorites,Angel Fire,223.26812,119.657,0,0,100,20,0.28,205.241,-13.664,7,0.094,1,0.197,4,0.356,0,0.464994319,0.344721111,0
6548,ARJASH411C8A42B443,0,0,,Mocambo Allstars,The Chameleon Funk Sessions,Brampton Boogaloo,231.81016,116.484,0,0,100,19,0,226.772,-9.046,0,0.203,1,0.499,4,0.897,0,0.302023867,0.194515216,0
6549,ARVMZFK11F50C4A0D2,37.77916,-122.42005,California - SF,Tunsi,Inner-Cept,Standin In,235.78077,90.216,0,0,100,49,0,235.781,-8.588,2,0.724,1,0.634,4,1,0,0.473803925,0.316721953,0
6550,AR0ZBRM1187FB54F5E,0,0,Toronto,Dala,Everybody is Someone,Alive,240.27383,121.967,2009,0.610457375,100,17,0.334,233.68,-7.397,9,0.366,1,0.522,4,0.919,0,0.589483406,0.376745429,0.610457375
6551,ARNAIMI1187FB5733C,0,0,Miami,Rick Ross,Legendary,Single Again (Remix),105.69098,125.804,0,0.355285536,100,8,0,102.801,-12.415,8,0.581,0,0.286,4,1,0,0.852569498,0.701404766,0.355285536
6552,ARYV1OT1187B9B4C8E,0,0,,Commander Cody & His Lost Planet Airmen,Sea Cruise,Sister Sue,162.45506,182.918,1973,0,100,16,2.85,154.749,-14.152,9,0.333,0,0.321,7,0.364,0,0.487445648,0.383140731,0
6553,ARVNGA71187FB3C107,0,0,Jackson. MS,Faith Hill,Cry,Unsaveable (Album Version),231.44444,87.003,2002,0.524822258,100,15,0.544,219.417,-5.537,7,0.549,1,0.433,4,0.702,0,0.643544997,0.670106173,0.524822258
6554,ARB6OGR1187FB4D43D,43.58015,7.12123,Antibes. France,M83,Before The Dawn Heals Us,Let Men Burn Stars,116.45342,110.182,2005,0.789583417,100,35,0,106.69,-12.692,9,0.402,0,0.616,4,0.501,0,0.823548253,0.507115549,0.789583417
6555,ARBFDJW1187B9AD27A,30.2676,-97.74298,Austin. TX,The Fabulous Thunderbirds,Butt Rockin',Mathilda,196.44036,115.476,1981,0,100,45,0.327,192.157,-8.037,1,0.967,1,0.834,3,1,0,0.623154284,0.429353515,0
6556,ARFONSP11F50C4D175,0,0,,Michael Bloomfield,If You Love These Blues_ Play'em As You Please,I Am A Pilgrim,148.24444,87.644,0,0.229144104,100,34,0.316,140.655,-13.4,4,0.247,1,0.669,4,0.91,0,0.495066661,0.372179878,0.229144104
6557,AR4CL6I11C8A4158B4,0,0,,Imiskoubria,Ginekologies,Ine Mono Ekloges,246.54322,93.003,0,0,100,11,0,241.215,-6.967,2,0.378,1,0.452,4,0.789,0,0.37128168,0.302716272,0
6558,ARDQO721187FB3C6D9,0,0,,Rodney O_ Joe Cooley,The Best of Rodney O and Joe Cooley,DJ's & MC's,222.27546,94.513,0,0,100,20,0,222.275,-8.149,7,0.542,1,0.532,4,0.702,0,0.415784608,0.307902094,0
6559,ARNDB1X1187B990AA0,34.05349,-118.24532,Venice. CA,Suicidal Tendencies,The Art Of Rebellion,Monopoly On Sorrow,312.55465,130.345,1992,0.70450408,100,43,2.003,302.364,-6.61,11,0.166,1,0.527,4,0,0,0.736677413,0.526182556,0.70450408
6560,ARABTW91187FB3A73B,0,0,,David Summers,En Directo Desde America,Te Necesito,255.39873,160.828,0,0.334706549,100,10,0.311,244.303,-10.285,7,0.781,1,0.676,4,0.19,0,0.505602748,0.345717932,0.334706549
6561,ARY1K701187B9A43A9,0,0,,Joe McBride,Texas Hold'em,All In,262.76526,99.99,2005,0,100,29,0.183,252.61,-7.882,2,0.453,1,0.616,4,0.913,0,0.492440728,0.338946969,0
6562,AR1NRA91187FB404C3,0,0,,Jazzy B,Sikhi Khandiyon Tikhi,Das Guru,342.96118,163.855,0,0,100,15,0.168,337.386,-5.759,10,0,0,0.181,4,0.737,0,0.612244817,0.31685326,0
6563,ARQAXT91187B99103A,0,0,,UKW,Alles Klar,I Will (Patitu),215.562,89.593,0,0,100,24,5.956,210.977,-6.08,7,0.051,1,0.39,4,0.568,0,0.470124075,0.325022933,0
6564,AR6KK741187B98C9E9,0,0,New Orleans. LA,Roy Brown,Nuyol,Ohe Nene,276.97587,51.477,0,0,100,40,6.693,270.698,-13.948,11,0.31,0,0.276,1,0,0,0.463593719,0.367731935,0
6565,ARGO67V1187B9968D2,0,0,California,Saosin,Saosin EP,Bury Your Head (Acoustic),254.27546,125.062,2005,0.596571198,100,12,3.825,245.429,-3.828,6,0.517,0,0.726,4,0.934,0,0.755077151,0.563763752,0.596571198
6566,ARRPFCU1187FB5402E,0,0,,Oldelaf et Monsieur D,L'Album de la maturité,Ouragan,540.47302,116.714,2006,0,100,5,0.082,537.223,-11.946,0,0.592,0,0.55,4,0.929,0,0.360521012,0.279976025,0
6567,ARYVJYT1187FB484D7,0,0,San Diego. CA,John Stewart,Lonesome Picker Rides Again,Wild Horse Road  (LP Version),169.79546,80.169,0,0,100,30,0.183,157.623,-20.55,9,0.276,0,0.411,4,0.006,0,0.528211287,0.345368825,0
6568,ARDK87R1187B98D51C,0,0,San Francisco. CA,Flamin' Groovies,Step Up,Step Up,199.49669,159.337,1991,0.248418733,100,45,0.357,179.751,-9.113,7,0.382,1,0.463,4,0.85,0,0.559317502,0.437001919,0.248418733
6569,AROF4LP1187FB41C51,31.1689,-100.07715,Texas,Selena,Movie Soundtrack,Disco Medley (Live At Houston Astrodome),222.11873,123.759,0,0,100,15,2.85,212.306,-6.804,7,0.223,1,0.263,4,0,0,0.748320703,0.545865917,0
6570,ARUTS6Y1187FB5BDAB,0,0,,Twila Paris,Knowin' You're Around,I'll See You Sunday,235.65016,135.421,1980,0,100,32,0.886,219.736,-12.908,3,0.338,1,0.535,4,0.658,0,0.559901438,0.401239122,0
6571,ARMB95F1187B9B5B93,40.8079,-73.9454,Harlem. NY,Cam'Ron / Juelz Santana / Jimmy Jones,Come Home With Me,Come Home With Me,301.50485,163.57,2002,0.499445835,100,12,0,286.598,-5.104,6,0.659,0,0.506,4,0.772,0,0.858270678,0.515325301,0.499445835
6572,AR5U94U1187FB5CDCF,0,0,,John Hammond,At The Crossroads: The Blues of Robert Johnson,Preaching Blues (Up Jumped The Devil) (1978 Version),262.16444,204.255,0,0.250732375,100,37,0.165,249.969,-12.541,9,0.604,1,0.279,7,0.608,0,0.590692918,0.452817838,0.250732375
6573,ARPDVPJ1187B9ADBE9,0,0,Atlanta. GA,Usher,Live,Pianolude,212.61016,209.056,1999,0,100,36,0,209.473,-16.611,8,0.622,1,0.607,4,0.886,0,0.856448922,0.851233891,0
6574,AR3TITY1187B99E790,0,0,,Dwayne_ Gyptian,Irie Reggae,Rudeboy Shuffling,245.52444,137.89,0,0.436751763,100,13,0.792,241.621,-7.956,10,0.009,0,0.29,4,0.756,0,0.687489437,0.514206403,0.436751763
